TiO2 (Titanium Dioxide) - Sintef
lambda(nm), real index, imaginary index
874.239929	2.377640	0.001915	
875.815796	2.377445	0.001909	
877.391602	2.377252	0.001903	
878.967163	2.377060	0.001897	
880.542603	2.376870	0.001891	
882.117859	2.376681	0.001885	
883.692993	2.376493	0.001879	
885.267883	2.376306	0.001873	
886.842651	2.376121	0.001867	
888.417297	2.375937	0.001862	
889.991699	2.375754	0.001856	
891.566040	2.375573	0.001850	
893.140015	2.375393	0.001845	
894.714050	2.375214	0.001839	
896.287781	2.375036	0.001834	
897.861450	2.374860	0.001828	
899.434753	2.374684	0.001823	
901.008118	2.374510	0.001817	
902.581177	2.374337	0.001812	
904.154114	2.374165	0.001806	
905.726746	2.373995	0.001801	
907.299316	2.373825	0.001796	
908.871765	2.373657	0.001790	
910.443970	2.373489	0.001785	
912.015991	2.373323	0.001780	
913.587769	2.373158	0.001775	
915.159485	2.372994	0.001770	
916.730957	2.372832	0.001765	
918.302368	2.372670	0.001760	
919.873413	2.372509	0.001754	
921.444336	2.372350	0.001749	
923.015137	2.372191	0.001744	
924.585754	2.372033	0.001740	
926.156128	2.371877	0.001735	
927.726379	2.371721	0.001730	
929.296387	2.371567	0.001725	
930.866211	2.371413	0.001720	
932.435852	2.371261	0.001715	
934.005249	2.371109	0.001711	
935.574585	2.370959	0.001706	
937.143677	2.370809	0.001701	
938.712585	2.370661	0.001696	
940.281250	2.370513	0.001692	
941.849792	2.370366	0.001687	
943.418091	2.370221	0.001683	
944.986206	2.370076	0.001678	
946.554077	2.369932	0.001674	
948.121887	2.369789	0.001669	
949.689331	2.369647	0.001665	
951.256714	2.369506	0.001660	
952.823853	2.369365	0.001656	
954.390808	2.369226	0.001651	
955.957520	2.369087	0.001647	
957.524048	2.368950	0.001643	
959.090332	2.368813	0.001638	
960.656555	2.368677	0.001634	
962.222473	2.368542	0.001630	
963.788208	2.368408	0.001625	
965.353699	2.368274	0.001621	
966.919067	2.368142	0.001617	
968.484070	2.368010	0.001613	
970.049011	2.367879	0.001609	
971.613647	2.367749	0.001605	
973.178223	2.367620	0.001601	
974.742493	2.367491	0.001597	
976.306519	2.367363	0.001593	
977.870422	2.367236	0.001588	
979.433960	2.367110	0.001584	
980.997437	2.366985	0.001581	
982.560669	2.366860	0.001577	
984.123657	2.366736	0.001573	
985.686401	2.366613	0.001569	
987.249023	2.366491	0.001565	
988.811340	2.366369	0.001561	
990.373535	2.366248	0.001557	
991.935425	2.366128	0.001553	
993.497070	2.366008	0.001550	
995.058594	2.365889	0.001546	
996.619812	2.365771	0.001542	
998.180847	2.365654	0.001538	
999.741699	2.365537	0.001535	
