PZT
lambda(nm),  e_real,      e_imaginary
523.5411	6.7124106	0.0011395856
525.1322	6.7050849	0.0010946393
526.7232	6.6978561	0.0010516267
528.3143	6.6907223	0.0010104584
529.9054	6.6836815	0.00097104809
531.4966	6.6767320	0.00093331507
533.0877	6.6698722	0.00089718360
534.6789	6.6631004	0.00086258049
536.2701	6.6564149	0.00082943611
537.8613	6.6498140	0.00079768325
539.4525	6.6432963	0.00076725991
541.0438	6.6368600	0.00073810520
542.6350	6.6305039	0.00071016295
544.2263	6.6242264	0.00068337877
545.8175	6.6180263	0.00065770088
547.4088	6.6119018	0.00063307923
549.0002	6.6058518	0.00060946766
550.5915	6.5998751	0.00058682143
552.1828	6.5939702	0.00056509790
553.7741	6.5881358	0.00054425584
555.3654	6.5823710	0.00052425783
556.9568	6.5766742	0.00050506574
558.5481	6.5710444	0.00048664503
560.1395	6.5654804	0.00046896217
561.7309	6.5599812	0.00045198519
563.3222	6.5545456	0.00043568360
564.9136	6.5491726	0.00042002832
566.5050	6.5438609	0.00040499117
568.0963	6.5386098	0.00039054659
569.6877	6.5334182	0.00037666886
571.2790	6.5282851	0.00036333389
572.8705	6.5232093	0.00035051827
574.4618	6.5181903	0.00033820085
576.0532	6.5132268	0.00032636026
577.6445	6.5083182	0.00031497647
579.2359	6.5034634	0.00030403038
580.8273	6.4986615	0.00029350372
582.4186	6.4939119	0.00028337905
584.0099	6.4892137	0.00027364000
585.6013	6.4845658	0.00026427005
587.1926	6.4799678	0.00025525455
588.7839	6.4754187	0.00024657868
590.3752	6.4709178	0.00023822854
591.9665	6.4664645	0.00023019106
593.5577	6.4620578	0.00022245329
595.1490	6.4576971	0.00021500308
596.7402	6.4533817	0.00020782879
598.3315	6.4491108	0.00020091932
599.9227	6.4448840	0.00019426423
601.5139	6.4407004	0.00018785312
603.1051	6.4365595	0.00018167645
604.6962	6.4324606	0.00017572469
606.2874	6.4284030	0.00016998893
607.8785	6.4243863	0.00016446080
609.4696	6.4204097	0.00015913193
611.0607	6.4164727	0.00015399466
612.6518	6.4125746	0.00014904132
614.2428	6.4087150	0.00014426474
615.8338	6.4048933	0.00013965816
617.4248	6.4011090	0.00013521500
619.0158	6.3973614	0.00013092878
620.6067	6.3936502	0.00012679359
622.1976	6.3899747	0.00012280349
623.7885	6.3863344	0.00011895292
625.3793	6.3827290	0.00011523679
626.9702	6.3791579	0.00011164973
628.5610	6.3756204	0.00010818686
630.1518	6.3721164	0.00010484357
631.7425	6.3686453	0.00010161535
633.3332	6.3652066	9.8497865e-05
634.9238	6.3617999	9.5486870e-05
636.5145	6.3584247	9.2578474e-05
638.1050	6.3550807	8.9768849e-05
639.6956	6.3517673	8.7054241e-05
641.2861	6.3484842	8.4431213e-05
642.8766	6.3452310	8.1896381e-05
644.4670	6.3420073	7.9446495e-05
646.0574	6.3388127	7.7078437e-05
647.6478	6.3356467	7.4789141e-05
649.2381	6.3325091	7.2575805e-05
650.8284	6.3293995	7.0435730e-05
652.4186	6.3263175	6.8366129e-05
654.0088	6.3232627	6.6364519e-05
655.5990	6.3202346	6.4428390e-05
657.1891	6.3172332	6.2555507e-05
658.7791	6.3142580	6.0743545e-05
660.3691	6.3113086	5.8990329e-05
661.9591	6.3083847	5.7293716e-05
663.5490	6.3054860	5.5651800e-05
665.1388	6.3026123	5.4062594e-05
666.7287	6.2997629	5.2524192e-05
668.3184	6.2969380	5.1034900e-05
669.9081	6.2941369	4.9592952e-05
671.4977	6.2913595	4.8196691e-05
673.0874	6.2886054	4.6844526e-05
674.6769	6.2858744	4.5534926e-05
676.2664	6.2831662	4.4266416e-05
677.8558	6.2804805	4.3037614e-05
679.4452	6.2778170	4.1847117e-05
681.0345	6.2751754	4.0693574e-05
682.6238	6.2725555	3.9575791e-05
684.2129	6.2699572	3.8492546e-05
685.8021	6.2673798	3.7442601e-05
